quizzes,solutions
400801700083050040050002069000580006904073000010200390000000005007604102298700030,429861753683957241751432869372589416964173528815246397146328975537694182298715634
504090006090000400700250130080060000030709042201008063100000520006407080007130000,514893276392671458768254139489362715635719842271548963143986527956427381827135694
060900402009510008037008006000050000000402901980000030000807604520090000078630000,865973412249516378137248596612359847753482961984761235391827654526194783478635129
709060480000100590040200007006523140080007053100908000697000200204000000005030079,729365481368174592541289367976523148482617953153948726697851234234796815815432679
350480012709100030080000607900004500038000060000050320400072000005601090061930078,356487912749126835182593647927364581538219764614758329493872156875641293261935478
001603008700100050300080400580030009107400300630009270009002014050900800400070060,941653728728194653365287491582736149197425386634819275879362514256941837413578962
060003080908200406000800271104000500570600000002590040001980050430070600050020107,267413985918257436345869271194738562573642819682591743721986354439175628856324197
100300027970050000003920005308006040040000016015098000090500304204070608000803001,156384927972651483483927165328716549749235816615498732891562374234179658567843291
304000706000050902802701300017605000009000048260309000080090021005007069000014507,354928716671453982892761354417685293539172648268349175783596421145237869926814537
800200500000008036002057800007623000900170005001000460280546010716000000043009080,834261579175498236692357841457623198968174325321985467289546713716832954543719682
000200058600874100039510070090080400005360020061000000023001890040005700700930002,174293658652874139839516274397182465485367921261459387523741896948625713716938542
910004700035981002006000000200310004460009530000070108300000006000560843078200001,912634785735981462846752319287315694461829537593476128354198276129567843678243951
098050102300060480502003006004708090005900000700510060800070040020300000000004357,698457132371269485542183976264738591185946723739512864853671249427395618916824357
900000052450160003030007040000340806001005970000701000600000528047800090209013000,976438152452169783138257649795342816321685974864791235613974528547826391289513467
106040005070060900030050082400000000090087061500209470081000390600023140700006208,126948735875362914934751682417635829392487561568219473281574396659823147743196258
000061908200008065840052001050190000000005070980020304590003000004700000603000812,735461928219378465846952731357194286462835179981627354598213647124786593673549812
900640701700800600240701090005097013008000000009310026107980000060000480000205037,983642751751839642246751398625497813318526974479318526137984265562173489894265137
680040090300802010700050000000906183000017200002003004170000035430000920009708060,685341792394872516721659348547926183863417259912583674176294835438165927259738461
500800007010492060643001000080014000370020091900008045006000708002109034000560020,529836417817492563643751982285914376374625891961378245196243758752189634438567129
009040802080600740701005000020514000008000034010007060402009507050000609800006010,639741852285693741741825396326514978578962134914387265462139587153478629897256413
060001072407000039030020850050370081000005600903012000006807004001090700000006925,865931472427568139139724856654379281712485693983612547296857314541293768378146925
207100803000040106006005007100800030025400009900072004000010940508200000070003065,247196853359748126816325497164859732725431689983672514632517948598264371471983265
400082190020030805000501007000300008698070400030000960005008000060190750140007203,453782196721936845986541327214369578698275431537814962375428619862193754149657283
030810049610070020000309000070280010085004000906003470700940206001008700008620500,537812649619475823842369157374286915185794362926153478753941286261538794498627531
470980001000000083260000540040700002025100490800030160900540300001006050000270008,473985621519624783268317549146759832325168497897432165982541376731896254654273918
001469803008200400000071000030006270080000050500018306470000062300940001009052004,751469823968235417243871695134596278687324159592718346475183962326947581819652734
069580007400006000800073100010704020936021000000050008050010093702008650000960040,169582437473196285825473169518734926936821574247659318654217893792348651381965742
056128004009603802040000000108090705500000006900507300000002047007405609030006010,356128974719643852842759163168394725573281496924567381691832547287415639435976218
630900801042803500500000700000530940000000102710004080480209603900016000205007009,637945821142873596598162734826531947354798162719624385481259673973416258265387419
000020038684001000005900070079280560300506900001400000006000089000370004190060002,917625438684731295235948176479283561328516947561497823746152389852379614193864752
900800700501009430060000050304000017780500902090060300670035000000790801409206000,943851726521679438867342159354928617786513942192467385678135294235794861419286573
080000406264500080705080000008031002020800375090060000600400903000910007540002100,983127456264593781715684239458731692126849375397265814671458923832916547549372168
000312090007590060032070008000003006700804059061020004140700200050600073009080000,685312497417598362932476518894153726723864159561927834146739285258641973379285641
700000802036142000009680004000029000500300090004018706060004017023095000078000053,741953862836142579259687134617429385582376491394518726965834217123795648478261953
000070100006402093070150082053906007102300050040008300080760019600030004024000500,238679145516482793479153682853916427162347958947528361385764219691235874724891536
056000728400600001189003060000820030500000004010049050000000800071596200093401006,356914728427658391189273465964825137532167984718349652645732819871596243293481576
406003020002910073900800500271040900000076050040390200003000000089600402060105008,416753829852914673937862541271548936398276154645391287123489765589637412764125398
079060008040092610300400007030870095004001000600005100008030000560000084021507000,279163548845792613316458927132876495954321876687945132798634251563219784421587369
006301090109000380024078500007814020500062940000030008708000206003640000090000017,856321794179456382324978561937814625581762943462539178748195236213647859695283417
070620309506090107010000080320150000800040032900000540000210900000408070640903005,478621359536894127219537486324156798851749632967382541783215964195468273642973815
800903006000756901070200040280100600050060039034090000007081500193400700000300024,815943276342756981976218345289134657751862439634597812427681593193425768568379124
000203010109640035040050008005080000380007040706010009032004700007592060600000890,568273914179648235243159678495386127381927546726415389932864751817592463654731892
500109070420007500003060008100280000069010030870000010008340002902008054000500601,586129473421837569793465128135286947269714835874953216658341792912678354347592681
200810007904000030000002061001983500670040000009506024530000240000708000806025000,263814957914657832758392461421983576675241389389576124537169248142738695896425713
012000090090050600300408520000700308761000000008926010007800000000510279050060403,512673894894152637376498521925741368761385942438926715247839156683514279159267483
000500231040702500060000004870010603014028070005900000050670000900803406100004300,798546231341782569562139784879415623614328975235967148453671892927853416186294357
601000020090806000340700800500002039078300100000900004000450006410030090702600013,681543927297816345345729861564182739978364152123975684839451276416237598752698413
080000023069307048700040000006010400090080502100750089075200090030560001004009060,481695723569327148723148956856912437397486512142753689675231894938564271214879365
000100700207040000050280314980030006061900050304006000000010890006500002072004605,438165729217349568659287314985431276761928453324756981543612897896573142172894635
000716089928000070000020400001000005063047090240350000190560700470080001800000524,354716289928435176617829453781692345563147892249358617192564738475283961836971524
857031400020090005000000800073009502501400060690708010308005000040000700060204093,857631429124897635936542871473169582581423967692758314318975246249316758765284193
003000001200360457000108906570000600001200003809450072005000810090070000306510020,963745281218369457457128936572931648641287593839456172725693814194872365386514729
000400050047016080301920006206009400030000000890750003010005620402087009083600000,628473951947516382351928746276839415135264897894751263719345628462187539583692174
930700004406000280750001000001300005043009760260050090000580071000020009680090340,938762514416935287752841936891376425543219768267458193329584671174623859685197342
000940301800000090070005062026800007410062008000300050109007000003501080200003405,562948371831276594974135862326859147415762938798314256159487623643521789287693415
700091040042070000009608030000062300090700520608003100000010250083500497050009008,736291845842375961519648732475162389391784526628953174964817253183526497257439618
004030809600780540000906020037000102020509000458010600809003006000100400001027008,714235869692781543385946721937864152126579384458312697879453216263198475541627938
860000340010203765030900081000040000708600052000178900001400020904007000305010007,862751349419283765537964281193542678748639152256178934671495823984327516325816497
207000096016030050490000210704500000000082700083600000108004900069810320000050070,237145896816239457495768213724593681651482739983671542178324965569817324342956178
000008200069000031801009050020005370408100000007060015030501649005400003000026080,573618294269754831841239756126945378458173962397862415732581649685497123914326587
203000000650002100800064029002080045000726000001003900030009508170600003008105074,293817456654392187817564329362981745549726831781453962436279518175648293928135674
008430570005086910010009040003000002480600097007042060600090000050007030200500184,928431576745286913316759248163978452482615397597342861631894725854127639279563184
301509060600030089025760400060003704507620030008100002203800100000450000000000948,381549267674231589925768413162983754597624831438175692243896175819457326756312948
106004000038901000090052806023000508000075041000600079002800400600490030910023000,156784923238961754497352816723149568869275341541638279372816495685497132914523687
100460009098002500640008301000073204007000010930800057000030060460150008050007090,123465879798312546645798321516973284287546913934821657879234165462159738351687492
001000360065800004400007009094020650030095107080160002000200548746000030200310000,871942365965831724423657819194728653632495187587163492319276548746589231258314976
005080300460030020820004510030017690609800070500200100002060048007509030000700900,795182364461935827823674519238417695619853472574296183952361748187549236346728951
004087003593200000000500004080003005200600187000790060905400000372010609006070200,164987523593241876728536914687123495239654187451798362915462738372815649846379251
008307200002950103075006040040800367000210000030070510900400025610500904000080000,198347256462958173375126849241895367756213498839674512983461725617532984524789631
000009601600302004008760050105004920000500083389007400090010708702600000004000230,253489671671352894948761352165834927427596183389127465596213748732648519814975236
080051200000400768204600130000070026900046000010005043469000000800209050750380010,386751294195432768274698135548173926923846571617925843469517382831269457752384619
465003002928007340000800000600031200001070009034500060080020905000109080070000604,465913872928657341713842596697431258851276439234598167386724915542169783179385624
000013007100500208430700900060900180008032005000650004097020403200401500010007006,859213647176549238432786951365974182948132765721658394697825413283461579514397826
007200034005089000692100000000065002400000060800900013200000071071830009030601085,187256934345789126692143758713465892429318567856927413268594371571832649934671285
050030020073000081100500400000002037020604908090057000040000009781903005900126070,859431726473269581162578493514892637327614958698357142246785319781943265935126874
002095000480600530000080601093006040520900708800070002006400017170000450309100000,612395874487612539935784621793826145521943768864571392256438917178269453349157286
960030075007000084030500600090068027020109008005000900600370200004081000001042009,962834175517296384438517692193468527726159438845723916689375241254981763371642859
038002000400300100007658000003070465690000037704800020800509000009020600016700240,938412576465397182127658394283971465691245837754836921842569713379124658516783249
040300000075809001800065009090000628300790045100000700600450037039006280024000000,946317852275849361813265479497531628362798145158624793681452937539176284724983516
080047012900800300000002065098603007007580009103070040020000496306025000000001200,685347912912856374734192865498613527267584139153279648521738496346925781879461253
085062903600730001020000540097004000800070600010850030000300825204001009030096007,185462973649735281723918546397624158852173694416859732961347825274581369538296417
700060030005700010083054006900001820004930705072000000000290340430006009100008600,741869532695723418283154976956471823814932765372685194568297341437516289129348657
900007006080050040301008000510000080040090103020040970007015094005900620400683500,954127836286359741371468259519736482748592163623841975867215394135974628492683517
203090040800150020700046508560074009010002850009500003170000600000001492084000000,253897146846153927791246538568374219317962854429518763172439685635781492984625371
300762000000800000020000715504090008070520403160300090401900670000100040690048300,315762984749815236826439715534697128978521463162384597481953672253176849697248351
503401006200907000008020005071004000006800490059000608007030200030060104002109070,593481726264957831718326945871694352326815497459273618147538269935762184682149573
500104090006030002091070003070000060650001904930408500240605087800302005000040100,523184796786539412491276853174953268658721934932468571249615387817392645365847129
068700900004000071030809050300080100040005007007304092602001005000020600059030028,568712943924653871731849256395287164246195387817364592682971435473528619159436728
410000087000069030903400500000030690078020003305600802007000040020504001160200709,416352987752869134983417526241738695678925413395641872537196248829574361164283759
091270000640100003000005098009046072002000400087030501030500800206008950100604030,891273645645189723723465198519846372362751489487932561934527816276318954158694237
490700100000064502027080009670540008300000240805009030051630000008002690000100007,496725183183964572527381469672543918319876245845219736951637824738452691264198357
500702090702600084100058000004000000860400012090065300403200901078013006000000005,586742193732691584149358267314827659865439712297165348453286971978513426621974835
607008200000500804504000901000050040060870020019036500700093608000700000801042003,697418235123569874584327961278951346365874129419236587742193658936785412851642793
901002500600500730000160080008603490704000000003091008807300100040005026200080050,971832564682549731435167982128673495794258613563491278857326149349715826216984357
106070230054208907907360408030520094000036000015007080040000100000004050702050006,186479235354218967927365418638521794479836521215947683543682179861794352792153846
000731060800906050030000200020300086078004500059072000000510038160090400007040902,295731864814926357736485291421359786378164529659872143942517638163298475587643912
000000020001007905208014060065080700704035100100002003600800009053401800000900234,576398421431267985298514367365189742724635198189742653642873519953421876817956234
090020001000000830501049060009068500738200000040130002806700090003000014074050600,397826451462571839581349267219468573738295146645137982826714395953682714174953628
053180090720060080081400603000009400200310057090800100000650000065094802410000700,653187294724963581981425673136579428248316957597842136872651349365794812419238765
050000980000014005003009240680201300014700050020000076030800400008406020009075030,451627983892314765763589241687251394914763852325948176536892417178436529249175638
067080000025700100490103000000000050071304800540026090800000540650002307004098002,167285934325749168498163275286971453971354826543826791812637549659412387734598612
500098230096305000070010400000007000640500380802000609001000902485002000003064750,514798236296345817378216495139687524647529381852431679761853942485972163923164758
002010000000802475400030008210006340700009060083700900006000204500904010130070590,852417639361892475497635128219586347745329861683741952976153284528964713134278596
503700206010003900000040000902068030050900601040020080800400167260580004400037000,583719246614253978729846513972168435358974621146325789835492167267581394491637852
010700482000309061058000000087000040203900600500430209000570103100002790026100004,319765482472389561658214937987621345243957618561438279894576123135842796726193854
079008610500000900030640007800070003020064005740301020000095000001080702400203086,279538614564127938138649257815972463923864175746351829682795341351486792497213586
600800059070300800405100306050704692029010070004000008000500017837900400000060200,613842759972356841485179326158734692329618574764295138246583917837921465591467283
003008500060310800078209004087093040004100050000607908000700300000054602920000071,213478569469315827578269134187593246694182753352647918846721395731954682925836471
009006050274000000016420700300005064001080000000709801092037008000001520600040090,839176452274958316516423789387215964961384275425769831192537648748691523653842197
901000200020630004070004015000200006530090008402083570006840900750000080090067030,941758263825631794673924815189275346537496128462183579316842957754319682298567431
030051000200080507705430900006070008180003204000000300047020819500800620003009040,938751462214986537765432981356274198189563274472198356647325819591847623823619745
070003000000002346400009082100000590052070100690800000065100200030625001700040009,276483915589712346413569782148236597352974168697851423865197234934625871721348659
172000809040003000000010504005960100001400207637800000000082050059106008006040720,172654839548793612963218574425967183891435267637821495714382956259176348386549721
076030000004070190001524700520000060000009038103600420040008009300400005080197000,876931254254876193931524786528743961467219538193685427742358619319462875685197342
406038025005040000100500780004809260050007948010020300960000010000060003008002490,496738125785241639123596784374859261652317948819624357967483512241965873538172496
740000000501009002003206140807500000090300500000984670000403860006078094020000001,742831956561749382983256147837562419694317528215984673179423865356178294428695731
000010005004008620507092008000487060072000004090506100840000310065900207000003509,286314795934758621517692438153487962672139854498526173849275316365941287721863549
400090700030020060560071904900804500000210070082000030800060000640003001010705800,421596783739428165568371924976834512354219678182657439895162347647983251213745896
050200000204965000971080006600030095308500047007800000000010052083002079100740080,856271934234965718971483526642137895318596247597824361769318452483652179125749683
408300100005290370000005006820001007700800490003054060609000210080030709002140050,498376125165298374237415986824961537756823491913754862649587213581632749372149658
000001000204590080900047506105020000809306102000000403010400308400702000076015200,753681924264593781981247536135924867849376152627158493512469378498732615376815249
040000206500403080010069037004208000867300100930010540605070002000851090090000000,349187256576423981218569437154298763867345129932716548685974312723851694491632875
040260000000700006503049000406000200270650010019800050000013890701900020080502003,847265931192738546563149782456391278278654319319827654625413897731986425984572163
000005000100900040067080320030040600852006000090003712308007401005120890004500007,249365178183972546567481329731249685852716934496853712328697451675124893914538267
010752000475060000080004010000005890600100423300480001002600904100009302800070005,913752648475861239286934517741325896658197423329486751532618974167549382894273165
900500273003071006600008900402095060009700030050060120038150040020403507000000001,981546273243971856675238914412395768869712435357864129738159642126483597594627381
000060400038102060710000903900004018000520347507380000300900600005400070064050100,259763481438192765716845923923674518681529347547381296372918654195436872864257139
084020600007009012300060050020000037000893001001400590790050004000031080050607320,984125673567389412312764958429516837675893241831472596793258164246931785158647329
400500130065000702000070080089000000000205001026780093300062904010000020600304570,478526139965138742231479685189643257743295861526781493357862914814957326692314578
060002049054860270910030500003601080809420015000000720201080050007900000430000006,768152349354869271912734568523671984879423615146598723291386457687945132435217896
005930000402601809000002760000504910007000020130000007096028300800000470503016008,685937142472651839319842765268574913957183624134269587796428351821395476543716298
006000051007593006200800300100000207005647083000030690090210000680409002070080410,836724951417593826259861374163958247925647183748132695394215768681479532572386419
127080040000006000008732000600850901302600400010000073049000007086120000200540009,127985346953416782468732195674853921392671458815294673549368217786129534231547869
740095038600000097000081600580004200306000409000230050001350072209806001003040000,742695138618423597935781624587964213326517489194238756461359872259876341873142965
000806100960300005007050240510000002000030409690081007700903500100000064852700901,425876193961342875387159246513497682278635419694281357746913528139528764852764931
800304107020180040400000600005020070001698304000517090130900000007806002002050900,859364127726189543413275689965423871271698354384517296138942765597836412642751938
830015620400000081002009400073600002564070900000001007200850030051060800006034090,837415629495326781612789453173698542564273918928541367249857136351962874786134295
080600905000302041040090030190860020005070603007403000000200108009007000630041700,382614975976352841541798236193865427425179683867423519754236198219587364638941752
050607000000950080000020003508300201102074006073800900805009010060000745400100090,354687129216953487789421563548396271192574836673812954835749612961238745427165398
200000138518000700063000000300407809009805040402006573020910000700008060000073405,247569138518342796963781254356427819179835642482196573625914387734258961891673425
800603005004090006501000203007508900080100000002039104095071060470000301000842000,829613745734295816561487293147568932983124657652739184295371468478956321316842579
083005006601040709002108500065003000120080007098007024540800900009004100000206030,483975216651342789972168543765423891124689357398517624546831972239754168817296435
000000410570090036380504900602008000040020790850903000020016087010700050006000004,269387415574291836381564972692178543143625798857943261925416387418732659736859124
703600001000000050000382060060005007902008400130940006090704083057020014008093000,783659241629471358541382769864235197972168435135947826296714583357826914418593672
800020301000740000506000800900005030030107508680000709009062003010309040004050020,847526391193748256526913874971685432432197568685234719759462183218379645364851927
392005086070020040504008000607000920400070008050004310803600002000103005000900160,392415786178326549564798231687531924431279658259864317813657492926143875745982163
000005901085390700020040060610800020502700036700004000090481005003007000400530690,364275981185396742927148563619853427542719836738624159296481375853967214471532698
809306007007095300000801020900408100000020750231050004016900405040003900708000006,829346517167295348453871629975438162684129753231657894316982475542763981798514236
700503602062000700080000019040906058090004300500107000100000007403065200009720800,714593682962418735385672419247936158891254376536187924128349567473865291659721843
000052000391600000600031704702090450180000007000208603930005260400000800058706000,874952136391647582625831794762193458183564927549278613937485261416329875258716349
000010852350840000006090700100700630040500080008032009004600105039020070670004000,497316852352847961816295743125789634943561287768432519284673195539128476671954328
907030510200008607000004000780010235405000900001060004830075029600900800010023070,947236518253198647168754392786419235425387961391562784834675129672941853519823476
009000780081006020540180300900241570008060003070900040200000004003470150650003200,369524781781396425542187369936241578428765913175938642217659834893472156654813297
040000890030290040080710500000000051008036704572000600700053206001080000006020319,147365892635298147289714563463872951918536724572941638794153286321689475856427319
000007106863100700002050000200010000000705390195083020001090004570400008308502600,954237186863149752712856943237914865486725391195683427621398574579461238348572619
020003089050401700601000200070905008080040305004006000008100507003608421000297060,427563189859421736631879254372915648986742315514386972268134597793658421145297863
000420508000100940750083006080006004900000703200040010602070050835001070010208060,169427538328165947754983126581736294946512783273849615692374851835691472417258369
010065007308700500040020619070000056900004030050986702000007400032090000500301008,219465387368719524745823619874132956926574831153986742681257493432698175597341268
402081350090203000000067900504306080008050073709000460800000607120000090000624001,472981356695243718381567942514376289268459173739812465843195627126738594957624831
100045000076010005409800300800120079060590800030000000003900740008704016020080090,182345967376219485459876321845123679261597834937468152613952748598734216724681593
050080069092603800700010000004390008009526100500007300206009570000100620300700004,153284769492673815768915432674391258839526147521847396286439571947158623315762984
900120006380400000000006058002001830001500070050900204023060190107390000840007560,975128346386459721214736958792641835431582679658973214523864197167395482849217563
030004900600730508254001000006100807090500401003080060000000709020076000480000320,738654912619732548254891673546123897892567431173489265361248759925376184487915326
000470300900005042086390007009000000020650030000734208004000706210800900035020081,152478369973165842486392517349281675728659134561734298894513726217846953635927481
090003025008000000640090071370001406900058000002600000509140200080200190400060307,197483625258716943643592871375921486964358712812674539539147268786235194421869357
200900057067020800504030009000006002650708093300050480749100000000003060030890000,213984657967521834584637219498316572652748193371259486749165328825473961136892745
000090035040008060900047801805009073300520000160000090501230900670010000000805200,718692435243158769956347821825469173397521684164783592581236947672914358439875216
000826030950074100030050408607203005092060010410008000804500702100000300000947000,741826539958374126236159478687213945392465817415798263864531792179682354523947681
030050076010702008804900000061034007000270051700006090002000003050008160003410200,239851476516742938874963512961534827348279651725186394182695743457328169693417285
810005060090300000002491035008740002000060009700028450304000670020000008050017003,813275964495386127672491835568749312241563789739128456384952671127634598956817243
090850060300204005470006080510000032020409000008100600000703500800900403760002819,291857364386214795475396281514678932627439158938125647149783526852961473763542819
009600014030071025700000008600210000007059060000040193002400080140832070350090000,529683714834971625761524938693218457417359862285746193972465381146832579358197246
715008300906100400030620000400060057080000901500293080100059026200400000069700800,715948362926135478834627519493861257682574931571293684148359726257486193369712845
020010673000003010080064005709500008060900200310086000874000100006000459900302000,425819673697253814183764925749521368568937241312486597874695132236178459951342786
030008060900230005107604030006470300071000000500090008204700916000000402089000750,435918267968237145127654839896475321371826594542391678254783916713569482689142753
509001034070405102040800700430000210200090506086100070800500000003008050600720040,569271834378465192142839765435687219217394586986152473894516327723948651651723948
030050670109208000007003000200081006004702003050300019005060004070900802080004350,832459671169278435547613928293581746614792583758346219325867194471935862986124357
000908300930002001021060704648009205007600000000050840084370620009405000310000000,475918362936742581821563794648139275257684913193257846584371629769425138312896457
010907003000400000297065810020001040104500020803090750030002600500080090080700402,418927563356418279297365814925871346174536928863294751739142685542683197681759432
200005070060200031000780009102060003000057008978400100800509006046020500001003082,289315674765294831413786259152968743634157928978432165827549316346821597591673482
005000890030000740704805000400032000800000060016709450907160000000008200001524930,265347891138296745794815623459632178872451369316789452927163584543978216681524937
070500030000429008006000150960100007400000520001080003790610042010038090302040806,879561234135429678246873159963152487487396521521784963798615342614238795352947816
003000170002890004600005302095012860000060540000308007907000010210040900580000020,853624179172893654649175382795412863328769541461358297937286415216547938584931726
370002000140860930000000150084603000029457080500000700000528010001700004036900200,375192468142865937968374152784613529629457381513289746497528613251736894836941275
008700040000065980920010603580201000014008200600590004040002700093000105207000006,368729541471365982925814673589241367714638259632597814146952738893476125257183496
306070502092603700050080010010200050600000480400039000007104029000700600068090070,386471592192653748754982316813246957629517483475839261537164829941728635268395174
000040029005700380013008000009070804060400003300012005070205640630100000800094701,786543129495721386213968457529376814168459273347812965971235648634187592852694731
940500360010004000602031709080000002006780500390010600000008273005900400231060008,948572361713694825652831749587346192126789534394215687469158273875923416231467958
000100070780620340000090206007800002090000030201930008940706000100083050860250410,326148975789625341514397286437861592698572134251934768945716823172483659863259417
080304507004580000060710802001003090042051708000900400605090000000802003200000176,189324567724586319563719842871243695942651738356978421635197284417862953298435176
009004072007108060100200803005003410060000027030871009020900030010740500608005004,389564172247138965156297843795623418861459327432871659524986731913742586678315294
064700005050003091902004000000500208780060030031907000100200006670040500008000743,364719825857623491912854367496531278785462139231987654143275986679348512528196743
031290057000304208004000010020650090000037000056800300403009000890076002060100540,631298457579314268284765913327651894148937625956842371413529786895476132762183549
160000500053079000002040010000630200048210030000058701030060095290300460075400380,169823574453179826782546913917634258548217639326958741834762195291385467675491382
080005400000090213307601900064800129000004005590070080600320000800506307109000000,981235476456798213327641958764853129218964735593172684675329841842516397139487562
007050006095120008000009010000300005360090200000008140089540300540060072716200400,137854926495126738628739514874312695361495287952678143289547361543961872716283459
084002006001070000009685003070204010016009304000300028030020009040706500508900200,384192756651473892729685143873264915216859374495317628137528469942736581568941237
871005900590002600000470000030000002005008470029031008006987051000100006080500340,871365924594812637263479815738654192615298473429731568346987251952143786187526349
802000075000005090090763400530020061900530200200041008000100823407008600001000700,862419375743285196195763482534827961918536247276941538659174823427358619381692754
020408000300060170087000006500002800001790600032010050098300500760900430400020709,126478395354269178987153246579632814841795623632814957298347561765981432413526789
090020007008406200051000060074000050900060703312800049803250400000307086000010090,496521837738496215251783964674932158985164723312875649863259471129347586547618392
300040915020801000000090700810060092006570030430000800070086050902400006004207100,368742915729851643541693728817364592296578431435129867173986254982415376654237189
000800070900000106130209005310706900020014000050080340090170500600005000500093702,465831279982547136137269485314756928829314657756982341293178564671425893548693712
982300400060000710001002030030700005800610900246058000704200500000090163003080007,982371456365849712471562839139724685857613924246958371714236598528497163693185247
019000000400010003000085006003020010050740900746008020100460780600001204020309050,519634872468217593372985146983526417251743968746198325135462789697851234824379651
001650003600080200500203810090000071340160000020030900000094608000070045050800720,281657493634981257579243816896425371347169582125738964712594638968372145453816729
000009060006100703439600800207050104080004009050780030315006020600508040000002001,571839462826145793439627815267953184183264579954781236315476928692518347748392651
030070004012050600060400239007010000000906805580000903203008006640003008900207040,839672154412359687765481239397815462124936875586724913273148596641593728958267341
085007019010480000920103007109340050008905200500000031000060090364700000007000480,485627319713489562926153847179342658638915274542876931851264793364798125297531486
907012008050090060003608057005806000400003020020000701030400009609780013001009540,967512438854397162213648957175826394498173625326954781532461879649785213781239546
800740610020059000000000208009100480070060091308004002605010034001006005204390070,853742619126859743947631258569123487472568391318974562695217834731486925284395176
000701503007400020630008940800302009010005060704000800103006470200004001050020008,942761583587493126631258947865342719319875264724619835193586472278934651456127398
624000010039401800500060000300650940065070080001004000980002360000040007000793500,624385719739421856518967432372658941465179283891234675987512364253846197146793528
000835109100000320009020407006014500270000800040002036435071000080090750900600000,724835169168947325359126487896314572273569814541782936435271698682493751917658243
005047196300000000600000520040060300000800610500200074009026830802900407000401059,285347196391652748674198523147569382923874615568213974459726831812935467736481259
408027600001050907002300840000600030039201004500008001120500409600789050080000000,458927613361854927792316845214695738839271564576438291127563489643789152985142376
000010006030820009504300070000050400600009130002000087100580060005043020097102800,289715346736824519514396278371658492648279135952431687123587964865943721497162853
100020006703549010850060700609700408010000309000004000040000057900001000528306900,194827536763549812852163794639715428415682379287934165341298657976451283528376941
502040300000809571000700060089064000016000038730002900300000705000008014164090000,572641389643829571891753462289364157416975238735182946328416795957238614164597823
000206718001070000009305000000050064048000903370080005050102490100060200603900080,435296718261874359789315642912753864548621973376489125857132496194568237623947581
600820040500760380000900701023000000900004016004018950007009000012030600490050007,671823549549761382238945761123596478985374216764218953357689124812437695496152837
400000308500703090000286070210309004690000807074500100063001040800020500100904000,427195368586743291931286475218379654695412837374568129763851942849627513152934786
004160002908005060000029007180000094200470530030002000390018040006057009570300800,754163982928745163613829457187536294269471538435982671392618745846257319571394826
000030200800004170400768900054901600003000021700500000090600080062040309108005000,675139248839254176421768953254981637983476521716523894397612485562847319148395762
040090301073200050020041080030508000000930065901602800092007000408100037000060004,846795321173286459529341786634518972287934165951672843392457618468129537715863294
605000010000800000730406520800020037003609080261007000400000072006904008000053904,645792813912835746738416529894521637573649281261387495459168372326974158187253964
068005300450730000009104085320051004000097006980600020001489050600300900000000012,168925347452738169739164285326851794514297836987643521271489653645312978893576412
900000006008200053050401720570013000012870009060000001400600030700080005090005064,927358416148267953653491728574913682312876549869542371485629137736184295291735864
402090037530002000906801400000078091104006500000500300060003080017904020005260000,482695137531742869976831452653478291194326578728519346269153784317984625845267913
045000028003700000000059760109800030400006510070000204030290000087030190061007300,745163928693728451812459763159842637428376519376915284534291876287634195961587342
000050097015000000063020500040067003078000405106083002000600100402709300090200048,824351697915876234763924581249567813378192465156483972537648129482719356691235748
010020874800009000056700001701080320030006945040000010002040600304050007189300000,913625874827419563456738291791584326238176945645293718572841639364952187189367452
053810090069000028000005403000506100810093006000480700790000065086000040001030000,453812697169374528278965413937526184814793256625481739792148365386257941541639872
307006500000091000280300400006000020000057901071024008030009060064780003050403897,317246589645891372289375416496138725823657941571924638738519264964782153152463897
006100000500097000018000439070050380049700200600042100480001025051060700200470908,396184572524397861718526439172659384849713256635842197487931625951268743263475918
602005104009034070700900000000000010200007063450608009096503240570120030001806000,632785194189234675745961382967352418218497563453618729896573241574129836321846957
002016305000270000704800090000100080983005460000030207209001040436000028070600000,892416375365279814714853692527164983983725461641938257259381746436597128178642539
086170500020600090704030020000007089845900070000304600010008003000520061367400200,986172534123645897754839126631257489845916372279384615512768943498523761367491258
000090806000051493006000002004500000250347010700082900020036080090700030015824000,541293876872651493936478152184569327259347618763182945427936581698715234315824769
700040390904207000086000005060480703301002840009001006100900007003608250000015080,715846392934257168286193475562489713371562849849731526158924637493678251627315984
470050630050008000609410000917000004000260078002090000040300010001580007300000529,478952631153678492629413785917835264534261978862794153745329816291586347386147529
510700008390010200007023000045090300000008097038501000200000009164000050000247610,512764938396815274487923165745692381621438597938571426273156849164389752859247613
400090010007654003063000200650027100030800906208000470009200000840503009510070080,485392617127654893963781254654927138731845926298136475379268541842513769516479382
040000005005020180600007090900000040010060307030840200003006500008375620406082070,249618735375924186681537492962753841814269357537841269723496518198375624456182973
734001005000480070002605093570006800006800040900030001061090200000200004809010730,734921685695483172182675493573146829216859347948732561461397258357268914829514736
000090670408300090017045002092000710600208030050060000300007950021000400040156800,235891674468372195917645382892534716674218539153769248386427951521983467749156823
301000960500067002700000104000510008082934000006020010040009630270000040009803705,321485967594167382768392154437516298182934576956728413845279631273651849619843725
000130000086000003019456070650000247800215000030000100004089006200701008000340090,725138964486927513319456872651893247847215639932674185174589326293761458568342791
040580000100020590006300407010050000003408270520009038092007004001000903080042060,749586312138724596256391487817253649963418275524679138692137854471865923385942761
